month,client_name,industry,tier,acquisition_source,partner_name,months_active,contract_length_months,mrr,arr,expansion_revenue,active_users,dau,mau,products_count,feature_adoption_rate,self_service_portal_usage,support_tickets,avg_resolution_time_hrs,nps_score,csat_score,customer_health_score,cac,sales_cycle_days,ps_hours_contracted,ps_hours_used,implementation_days,time_to_value_days,is_churned,open_opportunities,pipeline_value,weighted_pipeline,win_rate,avg_deal_cycle_days,pipeline_coverage,days_to_renewal,is_renewal_period,renewal_risk_score,renewal_conversations_count,renewal_probability,partner_influenced_revenue,partner_commission_pct,partner_engagement_score,ai_tools_adopted,ai_tool_usage_hours_saved,automation_workflows_active,automated_report_views,self_service_reports_created,dashboard_views,data_quality_score,report_generation_time_mins,active_data_models,data_refresh_frequency_hrs,data_integration_sources,executive_report_requests,adhoc_analysis_requests,stakeholder_satisfaction_score,report_delivery_sla_met_pct,reports_delivered_on_time,total_reports_requested,avg_report_turnaround_days,closed_won_deals,closed_lost_deals,avg_closed_deal_size,client_start_date,ps_utilization_rate,dau_mau_ratio,report_delivery_rate,win_loss_ratio
2025-06-01,Client_C,Technology,Enterprise,Alliance Partner,Partner_5,15,36,33604,403248,0,673,369,673,3,0.89530786878057,239,24,29.311334159025392,38,3.991948771454789,81.45738423726374,0,0,170,64,0,0,0,7,14361,6046.19190448939,0.35214191774190495,98,0.10683995952862754,638,False,0.0,0,0.849055943051273,30806.145354937325,0.21951322208952206,85.38634743931493,5,40,0,162,35,155,0.9950606044258077,11.9606558800399,15,4,2,10,17,3.755768092619989,0.9443537861718045,39,29,5.9299677467671135,1,0,78808,2024-03-01,0.38,0.55,1.34,1.0
2025-07-01,Client_C,Technology,Enterprise,Alliance Partner,Partner_5,16,36,34349,412188,4249,657,409,657,3,0.7874861509035456,285,35,42.14961460996673,56,3.727146887179018,84.1675091321484,0,0,55,94,0,0,0,10,135402,69770.79435232056,0.24412577962134513,67,0.9854872048676817,608,False,0.0,0,0.849055943051273,30636.996532268156,0.17996905968598315,79.11956267356905,5,49,4,166,35,118,0.9936006094290157,4.906089542904594,7,4,6,5,8,4.53535986734541,0.9233504619267293,45,42,4.362925541417317,2,1,81948,2024-03-01,1.71,0.62,1.07,1.0
2025-08-01,Client_C,Technology,Enterprise,Alliance Partner,Partner_5,17,36,36884,442608,1752,677,501,677,5,0.5452263259964678,123,50,5.635354056453116,55,4.7275661901958435,93.41131021870115,0,0,105,56,0,0,0,4,157329,97182.56073567839,0.1911818864402769,120,1.0663770198460036,577,False,0.0,0,0.849055943051273,31272.335944072634,0.1076148144936196,91.6814466833059,1,40,3,23,11,231,0.8995440435231008,7.613654698488329,13,4,2,9,7,4.110361177320325,0.9902548147894228,45,50,4.903232151245592,2,1,124819,2024-03-01,0.53,0.74,0.9,1.0
2025-09-01,Client_C,Technology,Enterprise,Alliance Partner,Partner_5,18,36,37789,453468,3252,716,516,716,2,0.8251665507877968,59,16,21.222709183270247,35,4.47844809562862,68.1277069727356,0,0,49,22,0,0,0,4,19821,4074.410727866435,0.3203885605993486,58,0.13112942919897325,546,False,0.0,0,0.849055943051273,37248.27603522741,0.15025631705436296,75.90221773548782,5,34,8,136,13,455,0.9256319010272854,4.819719140971895,15,1,7,3,16,4.472428008063862,0.9577897260183831,15,41,5.744605986551534,1,0,156296,2024-03-01,0.45,0.72,0.37,1.0
2025-10-01,Client_C,Technology,Enterprise,Alliance Partner,Partner_5,19,36,39266,471192,0,702,557,702,3,0.6387270492449465,289,20,2.3141855448195505,35,4.1012498699418,63.33847870280848,0,0,100,49,0,0,0,4,162688,103100.1876683009,0.15343072025825039,91,1.0358070595426068,516,False,0.0,0,0.849055943051273,36853.25029430785,0.10931864977008042,64.13786967313904,2,10,6,185,37,492,0.9842677554724382,10.849798491431583,7,1,6,6,9,3.828692901403016,0.8700353173295206,24,49,5.486409022905139,2,1,193978,2024-03-01,0.49,0.79,0.49,1.0
2024-04-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,0,24,1196,14352,0,21,13,21,5,0.6863508371139324,88,15,17.0934113361415,37,3.5926370713350257,79.1677237048826,78202,82,189,91,143,74,0,7,24584,11605.107800571857,0.30397435296049247,103,5.138795986622074,730,False,0.0,0,0.8320432810182983,1091.6875554756123,0.18381957984981495,83.54686992795793,2,46,0,111,21,438,0.8504523207386633,4.050618321421427,4,1,8,6,4,4.311745256119858,0.8590383446975605,19,50,1.1904092261384742,1,1,97181,2024-04-01,0.48,0.62,0.38,0.5
2024-05-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,1,24,1314,15768,0,22,17,22,3,0.5912398094256861,272,29,19.27969455489143,76,4.468821227145745,74.71266786088148,0,0,178,87,0,0,0,1,56785,45184.282507739474,0.2679175895352123,61,10.803843226788432,700,False,0.0,0,0.8320432810182983,1242.4811194301305,0.13340353239493996,60.12156532307177,0,0,4,128,48,388,0.9316668008537531,8.447070518954622,6,4,9,6,6,3.913474591692691,0.99061155417026,22,22,5.856869101235167,3,2,54101,2024-04-01,0.49,0.77,1.0,1.0
2024-06-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,2,24,1214,14568,0,21,14,21,1,0.42433816062187457,239,7,20.50420613730169,68,3.550364413631421,80.92247138560434,0,0,178,29,0,0,0,2,142093,113118.82556992909,0.22024845514249708,118,29.26132619439868,669,False,0.0,0,0.8320432810182983,1048.62981747844,0.18968765114158936,83.53861655029198,2,15,4,46,47,286,0.8831564110669049,5.207013352603874,3,4,8,9,17,3.5703261454286825,0.9016622244658914,39,53,2.9124067438978734,3,1,89116,2024-04-01,0.16,0.67,0.74,1.5
2024-07-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,3,24,1251,15012,4565,22,12,22,5,0.7537883987439862,256,34,44.07809399553165,64,4.21027823061833,89.72693262910141,0,0,145,71,0,0,0,2,111821,38658.20927659215,0.2110010199180163,55,22.346322941646683,639,False,0.0,0,0.8320432810182983,1231.540971348708,0.22707000788794177,63.23623987844023,5,12,0,78,29,364,0.9407454169574254,1.5536657588980072,4,4,10,4,17,3.8133336328283756,0.9860549241300274,34,20,2.270846632294048,1,2,80753,2024-04-01,0.49,0.55,1.7,0.33
2024-08-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,4,24,1379,16548,0,24,14,24,3,0.5196654794815156,132,23,19.510440241154438,45,4.543439428557472,84.63190039364963,0,0,131,68,0,0,0,8,140358,67316.03929350282,0.3908449865460063,105,25.445612762871647,608,False,0.0,0,0.8320432810182983,1313.2572697356184,0.1480349927183209,67.10946219395602,2,26,0,154,19,399,0.8718884069653823,4.6508375387367735,12,24,6,3,8,3.99479792896679,0.9069759662111732,30,51,4.303855195102451,2,1,178089,2024-04-01,0.52,0.58,0.59,1.0
2024-09-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,5,24,1454,17448,0,24,14,24,1,0.4699792642903087,189,36,10.466197551618304,61,4.191243497672308,85.64702829587566,0,0,55,69,0,0,0,10,22717,14961.491305655338,0.27371766672467784,74,3.905949105914718,577,False,0.0,0,0.8320432810182983,1182.965077436305,0.12265444696971192,67.65518853590378,3,23,0,168,45,361,0.9900855581647001,13.778520366287664,13,24,2,1,19,4.327465341366885,0.8517776452191839,48,37,4.214428617543549,2,0,181652,2024-04-01,1.25,0.58,1.3,2.0
2024-10-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,6,24,1442,17304,0,25,13,25,4,0.4959660284958066,184,21,39.499861972811,41,3.6605246430417395,63.3709861587993,0,0,141,34,0,0,0,7,158111,54694.50601523847,0.35917089482960984,83,27.411754507628295,547,False,0.0,0,0.8320432810182983,1350.877604785659,0.22718006530473037,82.88075018457036,5,48,0,33,30,214,0.9065754352726431,7.664071401846476,13,1,4,2,17,4.767994691810492,0.9467360862914953,36,56,6.86397533973874,0,2,0,2024-04-01,0.24,0.52,0.64,0.0
2024-11-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,7,24,1490,17880,0,24,12,24,1,0.43717402996282556,286,22,43.3683359397904,74,4.83133146055174,76.64251006758457,0,0,48,72,0,0,0,3,163887,46956.07344244894,0.3962072224454092,95,27.497818791946308,516,False,0.0,0,0.8320432810182983,1468.8047321954919,0.14489153343712938,79.73853698683178,4,24,8,94,29,406,0.9609617756381079,12.066973193278098,14,1,10,6,3,3.646528681037071,0.8848216006592005,19,41,4.631012459203853,3,1,57766,2024-04-01,1.5,0.5,0.46,1.5
2024-12-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,8,24,1447,17364,0,26,20,26,1,0.6159239731197723,224,42,32.390907745684274,58,4.23590518416619,72.45339191970467,0,0,198,10,0,0,0,1,80247,23474.861812389754,0.36350314643358506,64,13.864374568071872,486,False,0.0,0,0.8320432810182983,1371.6562406298265,0.14750173430223043,63.72928211989414,0,0,4,123,28,409,0.890464966485908,2.8550980629187914,5,24,9,9,19,4.268661272615688,0.8654939391012436,20,42,4.325318832385432,2,1,53235,2024-04-01,0.05,0.77,0.48,1.0
2025-01-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,9,24,1390,16680,0,26,20,26,2,0.521371260180922,183,15,33.5245356225496,35,4.587265766052187,79.58377910168666,0,0,75,21,0,0,0,1,53832,24806.095756171253,0.2763307019317573,106,9.68201438848921,455,False,0.0,0,0.8320432810182983,1329.581321518005,0.15416873684342922,93.04778034709881,5,40,7,162,44,120,0.9186792449358542,2.896853359529465,3,24,7,10,14,4.706114692936074,0.899431257441889,36,47,5.892852820018019,1,1,134060,2024-04-01,0.28,0.77,0.77,0.5
2025-02-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,10,24,1486,17832,0,27,21,27,4,0.5457240757900266,227,45,24.586336393036706,60,3.971274921793162,93.76011180831779,0,0,102,73,0,0,0,5,39855,30259.52181984751,0.20994001461318215,114,6.705080753701211,424,False,0.0,0,0.8320432810182983,1242.2743675873057,0.21514268616225474,60.942063803636735,5,29,3,122,23,445,0.9539252918986514,12.46551795206242,15,24,9,3,11,3.863031751506198,0.9487994452798477,42,44,1.4437908134937307,3,2,155068,2024-04-01,0.72,0.78,0.95,1.0
2025-03-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,11,24,1493,17916,2908,29,22,29,5,0.7508171435277966,257,39,29.315717394324366,74,4.12745103847584,61.28678074237132,0,0,67,10,0,0,0,0,0,0.0,0.3435093611720321,96,0.0,396,False,0.0,0,0.8320432810182983,1483.0898044835856,0.14973950531227526,87.86808725495595,0,0,0,35,21,133,0.9266014360787567,8.263168735890893,12,4,9,6,14,4.194594812829147,0.951933323132161,47,29,3.0698043255971097,0,1,0,2024-04-01,0.15,0.76,1.62,0.0
2025-04-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,12,24,1416,16992,0,28,15,28,4,0.5559451719487707,166,18,25.971282170821695,35,3.674104006938462,92.92366553511675,0,0,161,44,0,0,0,5,27609,10495.794643542116,0.39305578107560946,59,4.874470338983051,365,False,0.0,0,0.8320432810182983,1139.1961046255215,0.15146169213351227,63.827693862467086,1,47,3,142,16,302,0.8740203566823038,8.837885334858083,10,4,8,3,7,4.4607183149901175,0.9148201678643924,16,59,6.29858424651583,3,2,162604,2024-04-01,0.27,0.54,0.27,1.0
2025-05-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,13,24,1506,18072,0,29,21,29,4,0.6886739526009263,254,39,10.600152439076297,43,3.9175172457731384,84.6315910168405,0,0,90,41,0,0,0,8,177538,68892.28333419118,0.2665917782738248,95,29.471779548472774,335,False,0.0,0,0.8320432810182983,1381.6058200270438,0.15218869561551315,89.59312309343457,4,11,4,167,42,63,0.9508165122575474,5.3846004281197715,6,8,3,3,13,4.540154812574668,0.9266237304230741,41,58,1.8272037912073449,3,1,98694,2024-04-01,0.46,0.72,0.71,1.5
2025-06-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,14,24,1552,18624,78,29,15,29,2,0.5444173870246729,97,25,40.73131985028121,71,4.896042406557868,66.06321807520047,0,0,53,79,0,0,0,6,157215,79120.46296317442,0.2984909543599211,107,25.32458118556701,304,False,0.0,0,0.8320432810182983,1370.6116871090844,0.2259837703151834,77.104482917889,0,0,0,66,23,36,0.89122793774103,8.526520654867472,5,24,9,9,18,3.669816492938035,0.8671309977038453,49,43,4.252260274705779,0,2,0,2024-04-01,1.49,0.52,1.14,0.0
2025-07-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,15,24,1565,18780,961,29,21,29,2,0.5488544675514468,58,33,14.089500338096471,57,3.6536246583162475,89.05247507898889,0,0,152,11,0,0,0,3,164120,100684.36259006949,0.4083146088810726,99,26.217252396166135,274,False,0.0,0,0.8320432810182983,1303.952246337051,0.12088524488901642,67.23168796653707,1,3,5,146,22,325,0.9308152819071457,5.531150621965543,14,8,6,10,10,4.928596018158087,0.9271622482525054,21,28,6.776631969962752,3,0,122698,2024-04-01,0.07,0.72,0.75,3.0
2025-08-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,16,24,1688,20256,0,29,21,29,1,0.7807367937399285,223,30,24.515101392119337,38,3.87451586290721,84.89881970937091,0,0,108,73,0,0,0,10,34404,15196.606802805509,0.374940714861957,92,5.095379146919432,243,False,0.0,0,0.8320432810182983,1503.9052511275245,0.17320667206565582,80.36844406341432,5,5,7,172,47,377,0.9037334094011481,1.8866296048424454,11,24,5,7,8,4.242072421333233,0.8984297724384929,33,41,4.283863212671889,1,2,177228,2024-04-01,0.68,0.72,0.8,0.33
2025-09-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,17,24,1693,20316,0,32,23,32,2,0.6297908813367834,81,15,22.299153648315624,78,3.5726138917275843,63.4851159670672,0,0,149,0,0,0,0,10,89132,26328.387534232897,0.4298176688177773,80,13.161842882457176,212,False,0.0,0,0.8320432810182983,1386.0049187603854,0.15406530750958913,62.884718574691796,5,41,2,23,30,340,0.8958263867266346,10.79217920134403,6,24,3,2,2,3.82013176541932,0.861690808235891,29,53,5.0798963507294745,0,0,0,2024-04-01,0.0,0.72,0.55,0.0
2025-10-01,Client_D,Manufacturing,SMB,Channel Partner,Partner_4,18,24,1695,20340,0,33,18,33,2,0.44466554049686857,256,11,6.747270527587589,57,4.541046501683166,76.71950845032178,0,0,116,47,0,0,0,10,187507,53572.970001806265,0.3091524829640043,46,27.65589970501475,182,False,0.0,0,0.8320432810182983,1562.8982221138242,0.12461748246859694,72.29157015893698,1,40,2,115,44,371,0.9163575804158626,4.041425490480902,4,4,3,10,14,4.027303460574695,0.9144083112267818,23,35,2.6618059416690723,0,0,0,2024-04-01,0.41,0.55,0.66,0.0
2024-06-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,0,36,2934,35208,0,10,7,10,5,0.6474438599716335,78,20,24.98079689854225,71,3.5818536965228795,91.42693961249464,87847,33,121,46,48,180,0,6,105790,55837.4147819956,0.2018310936452283,105,9.01414451261077,1095,False,0.0,0,0.8517317174179899,2907.273010976512,0.21555505738369207,60.584129061979965,0,0,0,77,18,40,0.9883868933399791,14.281519957259745,9,8,10,7,15,4.552715957935274,0.8623641717886968,49,54,4.696282334000488,1,1,71914,2024-06-01,0.38,0.7,0.91,0.5
2024-07-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,1,36,3066,36792,0,11,6,11,2,0.693218581506216,245,46,33.32856149662368,43,4.961470076531843,65.4381995929305,0,0,119,8,0,0,0,0,0,0.0,0.4273883263047418,59,0.0,1065,False,0.0,0,0.8517317174179899,2730.8076136966083,0.19132486066411653,70.82515223557341,5,42,2,40,5,382,0.8705817696096371,1.1589084438507011,10,8,10,9,10,3.7504444312885714,0.8690395911221687,32,27,5.628581742937747,0,1,0,2024-06-01,0.07,0.55,1.19,0.0
2024-08-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,2,36,3420,41040,0,11,7,11,3,0.6480737844675697,180,28,4.550199098751393,34,3.8944244762397173,94.12677057223624,0,0,82,72,0,0,0,1,160447,96985.76052980254,0.18460008106024062,110,11.72858187134503,1034,False,0.0,0,0.8517317174179899,2737.7568581262376,0.22880335136830265,60.430082556302104,0,0,7,103,29,491,0.8725127002361724,14.036241080200597,3,24,5,6,9,4.124384897751973,0.9580431882142295,32,24,4.429215775704749,0,2,0,2024-06-01,0.88,0.64,1.33,0.0
2024-09-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,3,36,3400,40800,0,11,8,11,4,0.43446321888637257,169,23,37.58226405727073,44,4.706507029188135,94.34948523795232,0,0,123,39,0,0,0,0,0,0.0,0.23747852719680979,83,0.0,1003,False,0.0,0,0.8517317174179899,3222.9116709787245,0.13638759903303538,72.88957696936416,3,49,3,197,39,409,0.9693960311768132,3.107929275105076,9,1,5,9,13,4.453912759269484,0.9540191209433957,15,41,1.0087722432134665,3,2,130612,2024-06-01,0.32,0.73,0.37,1.0
2024-10-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,4,36,3121,37452,0,12,9,12,3,0.4711867426024842,121,10,4.019412222345338,45,4.129723763004268,93.64147713107116,0,0,173,29,0,0,0,7,32256,17691.2024139893,0.3016283291582328,95,2.5837872476770265,973,False,0.0,0,0.8517317174179899,2543.5091883187097,0.18517310924338126,75.22440074522449,1,15,4,76,25,494,0.9701225232999243,10.810158488501589,14,8,7,8,10,3.850416839957469,0.9915332029045142,23,57,1.6538370023106281,0,0,0,2024-06-01,0.17,0.75,0.4,0.0
2024-11-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,5,36,3386,40632,4942,12,6,12,1,0.5541538591062523,117,12,6.159360850232145,37,4.303886823635035,93.762215278758,0,0,117,87,0,0,0,3,95929,27722.9321346922,0.3633472194855335,90,7.082767277023036,942,False,0.0,0,0.8517317174179899,2977.1367501267414,0.10734259263856341,70.45942488391576,1,1,6,125,40,403,0.9325181338003121,2.32615387788866,4,4,3,1,3,4.745558497841954,0.9973850856225432,23,32,5.942040491130134,2,2,72030,2024-06-01,0.74,0.5,0.72,0.67
2024-12-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,6,36,3524,42288,0,12,9,12,4,0.6217156619179944,82,10,43.633586637487035,34,3.532700274107919,62.25652126164184,0,0,71,42,0,0,0,0,0,0.0,0.32216525994201684,95,0.0,912,False,0.0,0,0.8517317174179899,3168.8698805271024,0.15740941578508866,74.93324064499328,2,13,2,80,22,248,0.9825135698340439,1.4850922122410828,12,4,6,8,15,4.824167861238368,0.9218546394940231,20,37,3.2980916561440834,3,0,187839,2024-06-01,0.59,0.75,0.54,3.0
2025-01-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,7,36,3386,40632,0,13,9,13,1,0.5795560549187826,189,36,17.825569510334297,64,4.6922693664528055,94.62912655165368,0,0,168,72,0,0,0,5,166530,55190.059151887464,0.4187294344842941,80,12.295481393975193,881,False,0.0,0,0.8517317174179899,2748.477981144342,0.24872969851458562,78.5301302187901,4,14,2,35,20,356,0.8861729192732204,8.471653904229344,15,1,5,10,14,4.03220695184774,0.9758833378458864,26,31,2.419306796454765,2,2,144052,2024-06-01,0.43,0.69,0.84,0.67
2025-02-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,8,36,3840,46080,0,12,6,12,5,0.8741842530229451,264,36,26.937731669965693,74,4.027523222724632,79.86779778991809,0,0,165,22,0,0,0,3,15224,7853.591307638159,0.15020504891514924,70,0.9911458333333333,850,False,0.0,0,0.8517317174179899,3691.3500774220824,0.15111385664001586,66.2110955428878,2,3,0,47,42,380,0.9875836221221678,11.841130983478488,11,8,3,6,14,4.379024994757386,0.9004841606711207,35,28,6.855164028294558,3,2,177716,2024-06-01,0.13,0.5,1.25,1.0
2025-03-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,9,36,3742,44904,0,13,9,13,5,0.5116186069903212,200,16,19.405668974771114,65,4.5403405974388145,92.50958231448989,0,0,115,93,0,0,0,6,158762,34837.089419554155,0.33071660023529137,73,10.606761090326028,822,False,0.0,0,0.8517317174179899,3472.311644751264,0.1156165349520979,77.36647702695815,2,47,1,70,27,183,0.8751831125127376,13.394483547531923,4,8,9,1,10,3.814526426600749,0.9539764114481897,37,36,5.722120036543962,0,0,0,2024-06-01,0.81,0.69,1.03,0.0
2025-04-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,10,36,3645,43740,0,14,8,14,1,0.6730119838392272,75,35,38.28157974590609,40,4.826827996380841,77.25786977158467,0,0,97,73,0,0,0,4,15263,5971.345699685478,0.43549863943023626,54,1.0468449931412895,791,False,0.0,0,0.8517317174179899,3165.17817863827,0.23318969016014549,65.63165732189624,0,0,8,33,26,324,0.9977914150211715,13.505166417049727,14,1,8,3,15,3.735655665996176,0.8651886716460003,28,32,3.4556791945038747,2,2,123799,2024-06-01,0.75,0.57,0.88,0.67
2025-05-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,11,36,3652,43824,0,14,7,14,1,0.5804144606136366,159,10,15.549274652445881,55,4.357654711786612,89.39490766959779,0,0,200,84,0,0,0,3,54782,31933.21641125388,0.4431173087997796,105,3.7501369112814897,761,False,0.0,0,0.8517317174179899,3537.8889319030022,0.14625301001765942,73.9113571977843,3,42,4,33,46,298,0.9081290675530745,6.194287347770464,9,8,4,8,3,3.8949439500243264,0.9197586934231976,29,37,4.3854795274871305,1,2,75350,2024-06-01,0.42,0.5,0.78,0.33
2025-06-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,12,36,3586,43032,0,14,7,14,3,0.4304918730288638,149,38,21.257075446984725,64,4.1209799793068935,86.47599101543743,0,0,161,68,0,0,0,1,113495,84175.4190795924,0.36429170973910796,109,7.912367540435025,730,False,0.0,0,0.8517317174179899,3278.4789375767587,0.1775226095323827,80.00198918367714,4,9,1,124,16,105,0.9958247317506635,12.318450098471082,5,1,8,2,15,3.802878919958352,0.973384604931503,24,58,2.547318159926659,0,0,0,2024-06-01,0.42,0.5,0.41,0.0
2025-07-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,13,36,3825,45900,0,15,11,15,5,0.4061818986630091,229,44,29.028500035687177,50,4.78493627096937,78.18908621397243,0,0,147,100,0,0,0,9,162745,106602.2767921382,0.43189499549613297,58,10.636928104575164,700,False,0.0,0,0.8517317174179899,3490.453076000152,0.11514856642381731,70.01324989171053,4,22,6,77,29,355,0.9228377188429496,9.525470127334092,3,4,6,7,6,4.427366732902698,0.952121929481992,40,22,3.374756465386191,2,2,112279,2024-06-01,0.68,0.73,1.82,0.67
2025-08-01,Client_E,Manufacturing,SMB,Alliance Partner,Partner_1,14,36,3683,44196,1867,15,11,15,4,0.5515274767240483,121,36,41.478800028744416,47,4.845547043224133,60.70815110076452,0,0,65,87,0,0,0,5,80626,51381.30889656269,0.33149373973657525,56,5.472848221558512,669,False,0.0,0,0.8517317174179899,3084.8334299114977,0.13170857531588465,88.83893019892992,5,31,8,105,8,283,0.9687235588121851,1.9186375465670469,14,24,4,9,20,3.5434222389802787,0.8789145170247337,27,23,2.496941567945676,3,0,144470,2024-06-01,1.34,0.73,1.17,3.0
